Ethnic Code,Name,Weight
8,Hippolyte,1
8,Hocine,1
8,Hubert,3
8,Hugo,6
8,Hugues,2
8,Ibrahim,1
8,Ibrahima,1
8,Idriss,1
8,Igor,1
8,Ilan,1
8,Ilias,1
8,Ilies,1
8,Ilyes,1
8,Isaac,1
8,Ismail,1
8,Ismaël,1
8,Issam,1
8,Ivan,1
8,Jack,1
8,Jacki,1
8,Jackie,1
8,Jacky,5
8,Jacques,20
8,Jacquy,1
8,Jamal,1
8,Jamel,1
8,James,1
8,Jason,1
8,Jean,71
8,Jean-Baptiste,3
8,Jean-Bernard,1
8,Jean-Charles,1
8,Jean-Christophe,3
8,Jean-Claude,12
8,Jean-François,7
8,Jean-Jacques,4
8,Jean-Louis,6
8,Jean-Loup,1
8,Jean-Luc,9
8,Jean-Marc,7
8,Jean-Marie,6
8,Jean-Michel,6
8,Jean-Noël,1
8,Jean-Pascal,1
8,Jean-Paul,6
8,Jean-Philippe,3
8,Jean-Pierre,15
8,Jean-René,1
8,Jean-Sébastien,1
8,Jean-Yves,3
8,Jeannot,1
8,Jeffrey,1
8,Jessy,1
8,Jimmy,2
8,Joachim,1
8,Joan,1
8,Joao,1
8,Joaquim,1
8,Jocelyn,1
8,Joffrey,1
8,Johan,2
8,Johann,1
8,John,1
8,Johnny,1
8,Jonas,1
8,Jonathan,8
8,Jordan,4
8,Jordane,1
8,Jordy,1
8,Jorge,1
8,Joris,1
8,Joseph,6
8,Joshua,1
8,Josselin,1
8,José,4
8,Joël,11
8,Juan,1
8,Jules,2
8,Julian,1
8,Julien,22
8,Justin,1
8,Jérémie,2
8,Jérémy,10
8,Jérôme,16
8,Kamal,1
8,Kamel,1
8,Karim,3
8,Karl,1
8,Kenny,1
8,Kevin,12
8,Khaled,1
8,Khalid,1
8,Kilian,1
8,Killian,1
8,Kylian,1
8,Kyllian,1
8,Laurent,24
8,Lenny,1
8,Liam,1
8,Lilian,1
8,Lionel,7
8,Lionnel,1
8,Loan,1
8,Logan,1
8,Lois,1
8,Lorenzo,1
8,Loris,1
8,Louis,8
8,Loïc,8
8,Loïck,1
8,Luc,4
8,Luca,1
8,Lucas,6
8,Lucien,3
8,Ludovic,9
8,Ludwig,1
8,Luigi,1
8,Luis,1
8,Luka,1
8,Lukas,1
8,Léandre,1
8,Léo,3
8,Léon,1
8,Léonard,1
8,Léopold,1
8,Mahamadou,1
8,Malik,1
8,Malo,1
8,Mamadou,1
8,Manuel,2
8,Marc,15
8,Marc-Antoine,1
8,Marceau,1
8,Marcel,6
8,Marco,1
8,Marie,1
8,Marin,1
8,Mario,1
8,Marius,1
8,Martial,2
8,Martin,2
8,Marvin,1
8,Marwan,1
8,Mathias,2
8,Mathieu,10
8,Mathis,2
8,Mathys,1
8,Mathéo,1
8,Matis,1
8,Matthias,1
8,Matthieu,6
8,Matthis,1
8,Mattéo,1
8,Matéo,1
8,Maurice,6
8,Max,1
8,Maxence,2
8,Maxime,12
8,Maximilien,1
8,Maël,1
8,Medhi,1
8,Mehdi,3
8,Mehmet,1
8,Melvin,1
8,Melvyn,1
8,Michael,7
8,Michel,46
8,Mickael,9
8,Miguel,1
8,Mikael,2
8,Mike,1
8,Mohamed,4
8,Mohammed,1
8,Morad,1
8,Morgan,2
8,Mounir,1
8,Mourad,1
8,Moussa,1
8,Moïse,1
8,Mustafa,1
8,Mustapha,1
8,Nabil,1
8,Nadir,1
8,Naim,1
8,Nasser,1
8,Nassim,1
8,Nathan,3
8,Nathanaël,1
8,Nelson,1
8,Nicolas,29
8,Nils,1
8,Nino,1
8,Noa,1
8,Noah,1
8,Noam,1
8,Nolan,1
8,Norbert,1
8,Nordine,1
8,Noé,1
8,Noël,2
8,Olivier,21
8,Omar,1
8,Oscar,1
8,Oualid,1
8,Oussama,1
8,Owen,1
8,Pablo,1
8,Paolo,1
8,Pascal,24
8,Patrice,11
8,Patrick,31
8,Paul,10
8,Paulo,1
8,Pedro,1
8,Peter,1
8,Philippe,40
8,Pierre,30
8,Pierre-Alexandre,1
8,Pierre-Antoine,1
8,Pierre-Emmanuel,1
8,Pierre-Jean,1
8,Pierre-Louis,1
8,Pierre-Marie,1
8,Pierre-Yves,1
8,Pierrick,1
8,Quentin,8
8,Rabah,1
8,Rachid,2
8,Rafaël,1
8,Ramzi,1
8,Raoul,1
8,Raphaël,5
8,Rayan,1
8,Rayane,1
8,Raymond,5
8,Raynald,1
8,Reda,1
8,Renaud,2
8,René,9
8,Reynald,1
8,Riad,1
8,Richard,6
8,Robert,10
8,Roberto,1
8,Robin,2
8,Rodolphe,2
8,Rodrigue,1
8,Roger,8
8,Roland,5
8,Rolland,1
8,Romain,13
8,Roman,1
8,Romaric,1
8,Romuald,2
8,Roméo,1
8,Ronald,1
8,Ronan,1
8,Ruben,1
8,Rudy,1
8,Rui,1
8,Ryad,1
8,Ryan,1
8,Régis,5
8,Rémi,6
8,Rémy,5
8,Rénald,1
8,Sabri,1
8,Sacha,1
8,Salah,1
8,Salim,1
8,Salvatore,1
8,Sam,1
8,Sami,1
8,Samir,1
8,Samuel,5
8,Samy,1
8,Sandy,1
8,Saïd,1
8,Selim,1
8,Serge,13
8,Sergio,1
8,Simon,4
8,Slimane,1
8,Sofian,1
8,Sofiane,1
8,Sonny,1
8,Soufiane,1
8,Stanislas,1
8,Steeve,1
8,Steeven,1
8,Stephen,1
8,Steve,2
8,Steven,2
8,Stéphan,1
8,Stéphane,24
8,Sullivan,1
8,Sylvain,10
8,Sébastien,23
8,Tanguy,1
8,Tarek,1
8,Tarik,1
8,Teddy,2
8,Terence,1
8,Terry,1
8,Thibaud,1
8,Thibault,3
8,Thibaut,2
8,Thierry,22
8,Thimotée,1
8,Thomas,18
8,Théo,5
8,Théodore,1
8,Théophile,1
8,Timothé,1
8,Titouan,1
8,Tom,2
8,Tommy,1
8,Tony,3
8,Toufik,1
8,Tristan,2
8,Téo,1
8,Ugo,1
8,Ulysse,1
8,Valentin,6
8,Valéry,1
8,Vianney,1
8,Victor,4
8,Victorien,1
8,Vincent,17
8,Virgile,1
8,Vivien,1
8,Walid,1
8,Walter,1
8,Warren,1
8,Wassim,1
8,Wesley,1
8,Wilfrid,1
8,Wilfried,1
8,William,5
8,Williams,1
8,Willy,1
8,Xavier,8
8,Yacine,1
8,Yan,1
8,Yanick,1
8,Yanis,1
8,Yann,6
8,Yannick,7
8,Yannis,1
8,Yassin,1
8,Yassine,1
8,Yazid,1
8,Yoan,1
8,Yoann,3
8,Yohan,2
8,Yohann,2
8,Yoni,1
8,Youcef,1
8,Younes,1
8,Youssef,1
8,Yvan,2
8,Yves,12
8,Yvon,2
8,Yvonnick,1
8,Zakaria,1
8,Édouard,2
8,Élie,1
8,Éloi,1
8,Élouan,1
8,Émeric,1
8,Émile,2
8,Émilien,1
8,Éric,25
8,Érick,1
8,Érik,1
8,Étienne,4
9,Aberto,1
9,Abramo,1
9,Achille,1
9,Adolfo,1
9,Adriano,1
9,Adrien,1
9,Alan,1
9,Alanzo,1
9,Alba,1
9,Alban,1
9,Albert,1
9,Alberto,1
9,Albin,1
9,Aldo,1
9,Alessandro,1
9,Alessio,1
9,Alex,1
9,Alexis,1
9,Alfredo,1
9,Alonso,1
9,Alonzo,1
9,Alphonse,1
9,Alrigo,1
9,Amadeo,1
9,Ambroise,1
9,Ambrosi,1
9,Amedeo,1
9,Anastagio,2
9,Anatolio,1
9,Andino,1
9,Andrea,1
9,Angelino,1
9,Angelo,1
9,Anthony,1
9,Antonino,1
9,Antonio,1
9,Antony,1
9,Armand,1
9,Armando,1
9,Armanno,1
9,Armond,1
9,Armondo,1
9,Arnaldo,1
9,Arnauld,1
9,Aroghetto,1
9,Arrighetto,1
9,Arrigo,1
9,Arthur,1
9,Arturo,1
9,Attilio,1
9,Aubert,1
9,Augustin,1
9,Augusto,1
9,Aurelien,1
9,Aurelio,1
9,Axel,1
9,Aymeric,1
9,Baldassare,1
9,Baldassario,1
9,Baptiste,1
9,Barthelemy,1
9,Bartolomeo,1
9,Basile,1
9,Basilio,1
9,Bastien,1
9,Battista,1
9,Benedetto,1
9,Beniamino,1
9,Benito,1
9,Benjamin,1
9,Benvenuto,1
9,Beppe,1
9,Bernard,1
9,Bernardino,1
9,Bernardo,1
9,Bertoldo,1
9,Bertrando,1
9,Bettino,1
9,Biagio,1
9,Biaiardo,1
9,Blaise,1
9,Bonifazio,1
9,Brando,1
9,Bruno,1
9,Calogero,1
9,Calvino,1
9,Camillo,1
9,Carl,1
9,Carlino,1
9,Carlo,1
9,Carlomaria,1
9,Carmelo,1
9,Carmine,1
9,Caseareo,1
9,Cataldo,1
9,Ceasario,1
9,Cecilio,1
9,Celestino,1
9,Cesar,1
9,Cesare,1
9,Charles,1
9,Christian,1
9,Christopher,1
9,Cipriano,1
9,Ciriaco,1
9,Cirillo,1
9,Ciro,1
9,Claude,1
9,Claudio,1
9,Clement,1
9,Clemente,1
9,Columbo,1
9,Constant,1
9,Constantin,1
9,Corradeo,1
9,Corrado,1
9,Costantino,1
9,Costanzo,1
9,Crispino,1
9,Cristiano,1
9,Cristoforo,1
9,Cyril,1
9,Cyrille,1
9,Damiano,1
9,Damien,1
9,Daniel,1
9,Daniele,1
9,Danilo,1
9,Dante,1
9,Dario,1
9,David,1
9,Davide,1
9,Demetrio,1
9,Denis,1
9,Desiderio,1
9,Diego,1
9,Dino,1
9,Dionigi,1
9,Dionisio,1
9,Domeneco,1
9,Domenico,1
9,Dominique,1
9,Donatello,1
9,Donato,1
9,Donzel,1
9,Doriano,1
9,Duilio,1
9,Edgar,1
9,Edgardo,1
9,Edmondo,1
9,Edoardo,1
9,Edouard,1
9,Eduardo,1
9,Egidio,1
9,Egiodeo,1
9,Eleuterio,1
9,Elia,1
9,Elie,1
9,Eligio,1
9,Elio,1
9,Eliseo,1
9,Elmo,1
9,Emanuele,1
9,Emeric,1
9,Emeril,1
9,Emesto,1
9,Emile,1
9,Emiliano,1
9,Emilio,1
9,Emmanuel,1
9,Emmanuele,1
9,Enea,1
9,Ennio,1
9,Enrico,1
9,Enzo,1
9,Ercole,1
9,Ermanno,1
9,Erminio,1
9,Ernesto,1
9,Ersilio,1
9,Este,1
9,Etienne,1
9,Ettore,1
9,Eugene,1
9,Eugenio,1
9,Eustachio,1
9,Evaristo,1
9,Ezechiele,1
9,Ezio,1
9,Fabiano,1
9,Fabien,1
9,Fabio,1
9,Fabrizio,1
9,Fabroni,1
9,Faust,1
9,Fausto,1
9,Fedele,1
9,Federico,1
9,Felice,1
9,Feliciano,1
9,Felicio,1
9,Felix,1
9,Ferdinando,1
9,Fernand,1
9,Fernando,1
9,Ferruccio,1
9,Fidelio,1
9,Filiberto,1
9,Filippio,1
9,Filippo,1
9,Fiorello,1
9,Fiorenzo,1
9,Firmino,1
9,Flavien,1
9,Flavio,1
9,Florent,1
9,Florian,1
9,Folco,1
9,Fontana,1
9,Fortunato,1
9,Fosco,1
9,Francesco,2
9,Francis,1
9,Franco,1
9,Frederick,1
9,Fulvio,1
9,Gabriel,1
9,Gabriele,1
9,Gaetan,1
9,Gaetano,1
9,Galimberto,1
9,Galterio,1
9,Galtero,1
9,Gaspard,1
9,Gaspare,1
9,Gaston,1
9,Gastone,1
9,Gauthier,1
9,Gautier,1
9,Gavino,1
9,Gennarino,1
9,Gennaro,1
9,Geoffroy,1
9,Geomar,1
9,George,1
9,Georgio,1
9,Georgs,1
9,Gerald,1
9,Gerardo,1
9,Geremia,1
9,Germain,1
9,Gerolamo,1
9,Geronimo,1
9,Gherardo,1
9,Ghislain,1
9,Giacinto,1
9,Giacobbe,1
9,Giacomino,1
9,Giacomo,1
9,Giambattista,1
9,Giampaolo,1
9,Giampietro,1
9,Gian,1
9,Gian-Andrea,1
9,Gian-Carlo,1
9,Giancarlo,1
9,Giandonato,1
9,Gianfrancesco,1
9,Gianfranco,1
9,Gianlorenzo,1
9,Gianluca,1
9,Gianluigi,1
9,Gianmaria,1
9,Gianni,1
9,Gianpaolo,1
9,Gianpiero,1
9,Gil,1
9,Gilbert,1
9,Gilberto,1
9,Gildas,1
9,Gilles,1
9,Gino,1
9,Gioacchino,1
9,Giobbe,1
9,Giomar,1
9,Giordano,1
9,Giorgio,1
9,Giovani,1
9,Giovanni,1
9,Giovannino,1
9,Giovanny,1
9,Giovany,1
9,Giovonni,1
9,Girard,1
9,Girolamo,1
9,Giuliano,1
9,Giulio,1
9,Giuseppe,1
9,Giustiniano,1
9,Giustino,1
9,Goffredo,1
9,Gregoire,1
9,Gregorio,1
9,Gualtiero,1
9,Guglielmo,1
9,Guibert,1
9,Guido,1
9,Guignard,1
9,Guilhem,1
9,Guillermo,1
9,Gustave,1
9,Gustavo,1
9,Guy,1
9,Harold,1
9,Hector,1
9,Henri,1
9,Hubert,1
9,Hugo,1
9,Hugues,1
9,Ian,1
9,Ignacio,1
9,Ignazio,1
9,Ilari,1
9,Ilario,1
9,Innocenzio,1
9,Ippolito,1
9,Isacco,1
9,Isidoro,1
9,Italo,1
9,Ivan,1
9,Ivano,1
9,Jacopo,1
9,Jacques,1
9,Jacquot,1
9,Jeff,1
9,Jeremie,1
9,Jeremy,1
9,Jimmy,1
9,Jocelyn,1
9,Jonathan,1
9,Jose,1
9,Joseph,1
9,Joël,1
9,Jules,1
9,Justin,1
9,Kajetan,1
9,Karl,1
9,Lamberto,1
9,Lanzo,1
9,Largo,1
9,Laurente,1
9,Lauro,1
9,Lazzaro,1
9,Leandro,1
9,Leon,1
9,Leonard,1
9,Leonardo,1
9,Leone,1
9,Leopoldo,1
9,Lino,1
9,Lionel,1
9,Lionello,1
9,Lionnel,1
9,Livio,1
9,Lodovico,1
9,Lorenz,1
9,Lorenzo,1
9,Louis,1
9,Loïc,1
9,Luc,1
9,Luca,1
9,Lucan,1
9,Lucas,1
9,Lucca,1
9,Luchino,1
9,Luciano,1
9,Lucien,1
9,Lucio,1
9,Ludo,1
9,Ludovic,1
9,Ludovico,1
9,Luigi,1
9,Luigino,1
9,Macèo,1
9,Manfredi,1
9,Manfredino,1
9,Manlio,1
9,Manuel,1
9,Manuele,1
9,Marcantonio,1
9,Marcel,1
9,Marcelino,1
9,Marcell,1
9,Marcello,1
9,Marcelo,1
9,Marciano,1
9,Marcio,1
9,Marco,1
9,Marino,1
9,Mario,1
9,Marius,1
9,Marquise,1
9,Martial,1
9,Martin,1
9,Martino,1
9,Massimiliano,1
9,Massimo,1
9,Mathias,1
9,Mathieu,1
9,Matteo,1
9,Matthias,1
9,Matthieu,1
9,Mattia,1
9,Maurice,1
9,Maurio,1
9,Maurizio,1
9,Mauro,1
9,Maxence,1
9,Maxime,1
9,Maximiliano,1
9,Maximino,1
9,Maximo,1
9,Merlin,1
9,Michael,1
9,Michel,1
9,Michelangelo,1
9,Michele,1
9,Montae,1
9,Montay,1
9,Monte,1
9,Montel,1
9,Montes,1
9,Montez,1
9,Montrel,1
9,Montrell,1
9,Montrelle,1
9,Nando,1
9,Nanni,1
9,Napoleon,1
9,Nari,1
9,Nario,1
9,Natale,1
9,Nazario,1
9,Nestore,1
9,Niccolo,1
9,Nicodemo,1
9,Nicoli,1
9,Nicolo,1
9,Nicolá,1
9,Nino,1
9,Norbert,1
9,Noël,1
9,Nunzio,1
9,Oliviero,1
9,Omero,1
9,Onfrio,1
9,Onofredo,1
9,Onofrio,1
9,Onorato,1
9,Orazio,1
9,Oreste,1
9,Orfeo,1
9,Orlando,1
9,Orsino,1
9,Oscar,1
9,Osvaldo,1
9,Ottaviano,1
9,Ottavio,1
9,Pamphile,1
9,Paolo,1
9,Pascal,1
9,Pascual,1
9,Pasquale,1
9,Pasqualino,1
9,Patrizio,1
9,Paul,1
9,Paulin,1
9,Peppino,1
9,Pero,1
9,Phil,1
9,Philiberto,1
9,Pierangelo,1
9,Pierluigi,1
9,Piero,1
9,Pieroantonio,1
9,Pierrick,1
9,Pietro,1
9,Pino,1
9,Pio,1
9,Pippino,1
9,Pippo,1
9,Poto,1
9,Primo,1
9,Quentin,1
9,Quintino,1
9,Quirino,1
9,Rafaele,1
9,Rafaello,1
9,Raffaele,1
9,Raffaello,1
9,Raimondo,1
9,Raoul,1
9,Raphael,1
9,Raymond,1
9,Raynaud,1
9,Reginaldo,1
9,Regis,1
9,Remi,1
9,Remo,1
9,Remy,1
9,Renato,1
9,Renaud,1
9,Renault,1
9,Rene,1
9,Renzo,1
9,Ric,1
9,Ricardo,1
9,Riccardo,1
9,Ricciardo,1
9,Ricco,1
9,Richard,1
9,Rinaldo,1
9,Rino,1
9,Robert,1
9,Roberto,1
9,Robin,1
9,Rocco,1
9,Rodolphe,1
9,Roger,1
9,Roland,1
9,Rolando,1
9,Romain,1
9,Romano,1
9,Romeo,1
9,Romuald,1
9,Rosario,1
9,Rossano,1
9,Ruggero,1
9,Ruggieri,1
9,Ruggiero,1
9,Sal,1
9,Salvatore,1
9,Salvatorio,1
9,Salvo,1
9,Samuel,1
9,Samuele,1
9,Sandro,1
9,Santino,1
9,Santo,1
9,Saverio,1
9,Savino,1
9,Sebastiano,2
9,Sebastien,1
9,Serafino,1
9,Sergio,1
9,Sesto,1
9,Silvano,1
9,Silvestro,1
9,Silvio,1
9,Simeone,1
9,Simon,1
9,Simone,1
9,Sisto,1
9,Stefano,1
9,Stephano,1
9,Steve,1
9,Sylvestre,1
9,Tavio,1
9,Teodoro,1
9,Tiberio,1
9,Timoteo,1
9,Timothee,1
9,Tito,1
9,Tiziano,1
9,Tommaso,1
9,Tristan,1
9,Tullio,1
9,Ubaldo,1
9,Uberto,1
9,Ugo,1
9,Ulisse,1
9,Ulrico,1
9,Umberto,1
9,Urbano,1
9,Valentin,1
9,Valentino,1
9,Valerio,1
9,Vanni,1
9,Vasco,1
9,Verdiano,1
9,Vespasiano,1
9,Vincent,1
9,Vincenzio,1
9,Vincenzo,1
9,Virgile,1
9,Virgilio,1
9,Vitale,1
9,Vitaliano,1
9,Vitantonio,1
9,Vito,1
9,Vittore,1
9,Vittoriano,1
9,Vittorio,1
9,Walter,1
9,Wilfrid,1
9,William,1
9,Yann,1
9,Yannick,1
9,Yuri,1
9,Yvain,1
9,Yvan,1
9,Yvon,1
9,Zaccaria,1
10,Abel,1
10,Abelardo,1
10,Abraham,1
10,Adelardo,1
10,Adelio,1
10,Adrián,100
10,Adán,1
10,Agustín,1
10,Albert,100
10,Alberto,300
10,Alejandro,225
10,Alexander,1
10,Alexis,1
10,Alfonso,225
10,Alfredo,300
10,Alonso,150
10,Alonzo,1
10,Amadeo,1
10,Amado,1
10,Amador,1
10,Amato,1
10,Ambrosio,1
10,Amelio,1
10,Amor,1
10,Anastasio,100
10,Andrés,150
10,Angelino,1
10,Angelito,1
10,Anselmo,1
10,Antón,1
10,António,750
10,Aquilino,1
10,Ariel,1
10,Armando,300
10,Arnaldo,1
10,Arnoldo,1
10,Arturo,225
10,Augusto,150
10,Aureliano,1
10,Aurelio,75
10,Aurelius,1
10,Bartolo,150
10,Basilio,1
10,Benedicto,1
10,Benigno,1
10,Benjamin,1
10,Bernardo,100
10,Berto,1
10,Bonifacio,1
10,Braulio,1
10,Carlos,1050
10,Carmelo,1
10,Casimiro,1
10,Castel,1
10,Chano,1
10,Chavo,1
10,Cipriano,50
10,Cisco,100
10,Claudio,150
10,Conrado,1
10,Constantino,1
10,Cornelio,1
10,Crespín,1
10,Cris,50
10,Cristiano,1
10,Cristián,75
10,Cristo,50
10,Cristóbal,50
10,Cruz,1
10,Currito,1
10,Curro,1
10,César,275
10,Damián,1
10,Dani,50
10,Daniel,75
10,Danilo,1
10,Dante,1
10,Darwin,1
10,Darío,1
10,David,175
10,Desi,1
10,Diego,100
10,Domingo,150
10,Doménico,1
10,Donato,1
10,Duarte,1
10,Ed,1
10,Eddie,1
10,Eddy,1
10,Edgar,75
10,Edgard,1
10,Edgardo,125
10,Edmundo,1
10,Eduardo,200
10,Edén,1
10,Efraín,1
10,Elián,1
10,Elvis,1
10,Elías,1
10,Emanuel,1
10,Emmanuel,1
10,Emílio,150
10,Enrico,50
10,Enrique,200
10,Enzo,1
10,Erasmo,1
10,Ernesto,175
10,Esteban,175
10,Estefan,1
10,Eugenio,10
10,Ezequiel,2
10,Fabio,1
10,Fabián,1
10,Fausto,1
10,Federico,1
10,Felipe,225
10,Fermín,1
10,Fernando,425
10,Fernán,1
10,Fidel,1
10,Florentino,1
10,Flávio,1
10,Francis,1
10,Francisco,600
10,Franco,1
10,Frank,1
10,Frankie,1
10,Frasco,1
10,Freddy,50
10,Frederico,1
10,Félix,250
10,Gabino,1
10,Gabriel,225
10,Gaspar,1
10,Gerardo,100
10,Germán,75
10,Gilberto,100
10,Gonzalo,100
10,Gregorio,10
10,Guillermo,125
10,Gustavo,150
10,Hernando,1
10,Hernán,1
10,Hidalgo,1
10,Hilario,1
10,Hipolito,1
10,Honorato,1
10,Horacio,1
10,Hugo,1
10,Humberto,1
10,Héctor,375
10,Ignacio,75
10,Inocencio,1
10,Isaías,1
10,Isidoro,2
10,Isidro,1
10,Ismael,75
10,Israel,25
10,Iván,200
10,Jacinto,1
10,Jaime,175
10,Javier,550
10,Jeremías,1
10,Jerónimo,2
10,Jesús,925
10,Joaquín,75
10,Jorge,1125
10,Joselito,1
10,Josué,1
10,José,2475
10,José Antonio,10
10,José Carlos,20
10,Juan,1550
10,Juan Carlos,50
10,Juan Jose,50
10,Juan Luis,10
10,Juanito,1
10,Juliano,1
10,Julián,100
10,Junior,10
10,Justino,1
10,Júlio,450
10,Lalo,1
10,Leandro,1
10,Leo,1
10,Leonardo,75
10,Leonel,1
10,Leopoldo,1
10,León,75
10,Lorenzo,225
10,Lucero,1
10,Luciano,1
10,Luis,975
10,Luis Antonio,20
10,Luis Manuel,20
10,Luis Miguel,20
10,Lupe,1
10,Luz,1
10,Lázaro,1
10,Lúcio,75
10,Manny,300
10,Manolito,1
10,Manolo,10
10,Manuel,500
10,Manuelo,1
10,Marcel,1
10,Marcelino,1
10,Marco,1
10,Marcos,200
10,Mariano,20
10,Mario,300
10,Martino,1
10,Martín,150
10,Mateo,1
10,Matías,1
10,Mauro,125
10,Maurício,1
10,Miguel,600
10,Miguel Angel,50
10,Modesto,1
10,Moisés,1
10,Montego,1
10,Máximo,50
10,Nacho,10
10,Nelson,75
10,Nemesio,1
10,Nerón,1
10,Nesto,1
10,Nicolás,1
10,Norberto,100
10,Néstor,1
10,Octavo,1
10,Octávio,100
10,Odalis,1
10,Oliver,50
10,Oliverio,1
10,Omar,10
10,Oriol,1
10,Orlando,250
10,Osvaldo,1
10,Ovidio,1
10,Pablo,225
10,Pacho,1
10,Paco,125
10,Pancho,150
10,Paolo,1
10,Pascual,1
10,Patrício,1
10,Paulino,1
10,Pedro,875
10,Pepe,125
10,Pepillo,1
10,Plácido,1
10,Rafael,400
10,Rafi,1
10,Raimundo,1
10,Ramiro,125
10,Ramón,525
10,Raúl,450
10,Renaldo,1
10,Renato,1
10,René,1
10,Reyes,1
10,Reynaldo,75
10,Ricardo,450
10,Ricky,1
10,Roberto,600
10,Robinson,75
10,Rodolfo,1
10,Rodrigo,100
10,Rogelio,1
10,Rogerio,1
10,Rolando,1
10,Romeo,1
10,Román,50
10,Ronaldo,10
10,Roque,1
10,Rosendo,1
10,Rubén,175
10,Rudy,1
10,Rufino,1
10,Rufo,1
10,Sabino,1
10,Salomón,1
10,Salvador,175
10,Sancho,50
10,Sandro,10
10,Sandy,1
10,Santiago,150
10,Santo,1
10,Santos,1
10,Saúl,1
10,Sebastiano,1
10,Sebastián,1
10,Segundo,1
10,Sergio,300
10,Sexto,1
10,Silverio,1
10,Silvino,1
10,Simón,1
10,Sixto,50
10,Stéfano,1
10,Teo,1
10,Teodor,1
10,Teodoro,1
10,Teófilo,1
10,Timoteo,1
10,Tino,1
10,Tito,1
10,Tobías,1
10,Tomás,200
10,Tony,275
10,Tulio,1
10,Valentín,50
10,Valerio,1
10,Vasco,1
10,Vicente,225
10,Victoriano,1
10,Victorino,1
10,Victorio,1
10,Vidal,1
10,Vincent,1
10,Vincente,75
10,Vinny,1
10,Virgilio,1
10,Vito,1
10,Vitorio,1
10,Víctor,200
10,Wil,1
10,Wilfredo,1
10,Willy,1
10,Wilson,100
10,Wilton,1
10,Xavier,50
10,Ximenes,1
10,Zacarías,1
10,Álex,100
10,Álvaro,1
10,Ángel,350
10,Ángelo,75
10,Ánibal,75
11,Aarão,1
11,Abel,1
11,Abelardo,1
11,Abraão,1
11,Abílio,1
11,Adalberto,1
11,Adam,1
11,Adan,1
11,Adelaide,1
11,Adelino,1
11,Adelmar,1
11,Ademar,1
11,Adilmar,1
11,Adolfo,1
11,Adriano,1
11,Adrião,1
11,Adro,1
11,Adryão,1
11,Adão,1
11,Afonso,1
11,Agostinho,1
11,Aguinaldo,1
11,Aguostinho,1
11,Aires,1
11,Alarico,1
11,Alberto,1
11,Aldo,1
11,Aldomiro,1
11,Aleixo,1
11,Aleixos,1
11,Alexandre,1
11,Alfredo,1
11,Allberto,1
11,Allvaro,1
11,Alonso,1
11,Aloísio,1
11,Altifício,1
11,Aluizio,1
11,Alvare,1
11,Alvaro,1
11,Amadeu,1
11,Amador,1
11,Amancio,1
11,Amando,1
11,Amaro,1
11,Ambrosio,1
11,Amdre,1
11,Amilcar,1
11,Américo,1
11,Anacleto,1
11,Anbrosio,1
11,Andresa,1
11,André,1
11,Anibal,1
11,Aniceto,1
11,Anier,1
11,Anrrique,1
11,Anselmo,1
11,Antan,1
11,Antenor,1
11,Antero,1
11,AntoÕio,1
11,Antão,1
11,António,1
11,Aquiles,1
11,Arcibaldo,1
11,Aristides,1
11,Armando,1
11,Arnaldo,1
11,Arnáo,1
11,Arsenio,1
11,Artur,1
11,Assunção,1
11,Astolfo,1
11,Atílio,1
11,Augusto,1
11,Aurélio,1
11,Ayres,1
11,Balduíno,1
11,Balltesar,1
11,Baltasar,1
11,Baltazar,1
11,Baltesar,1
11,Barnabé,1
11,Bartholomeu,1
11,Bartolomeu,1
11,Bastian,1
11,Bastião,1
11,Bastyão,1
11,Batista,1
11,Beco,1
11,Belarmino,1
11,Belchior,1
11,Belchyor,1
11,Bellchior,1
11,Bellchyor,1
11,Belmiro,1
11,Benedito,1
11,Benigno,1
11,Benjamim,1
11,Bento,1
11,Bernaldin,1
11,Bernaldo,1
11,Bernaldyn,1
11,Bernalldino,1
11,Bernalldo,1
11,Bernardete,1
11,Bernardino,1
11,Bernardo,1
11,Bertolameu,1
11,Bonifacio,1
11,Botol,1
11,Bras,1
11,Braz,1
11,Breno,1
11,Bruno,1
11,Bráulio,1
11,Caetano,1
11,Caio,1
11,Calisto,1
11,Camila,1
11,Camilo,1
11,Carlito,1
11,Carlitos,1
11,Carlos,1
11,Carmem,1
11,Carmo,1
11,Casimiro,1
11,Cecilio,1
11,Celestino,1
11,Celio,1
11,Celso,1
11,Cherles,1
11,Chico,1
11,Christiano,1
11,Christovan,1
11,Christovão,1
11,Clarros,1
11,Clemente,1
11,Cleto,1
11,Clodio,1
11,Clotilde,1
11,Cláudio,1
11,Conceição,1
11,Conrado,1
11,Constantino,1
11,Corneles,1
11,Cornélio,1
11,Cosmo,1
11,Costodio,1
11,Cremente,1
11,Cristiano,1
11,Cristovão,1
11,Cássio,1
11,Cândido,1
11,César,1
11,Damião,1
11,Daniel,1
11,Danilo,1
11,Davi,1
11,David,1
11,Demetrio,1
11,Denilde,1
11,Desidério,1
11,Dimas,1
11,Dimian,1
11,Dimião,1
11,Dinis,1
11,Diogo,1
11,Dionísio,1
11,Dirceu,1
11,Divino,1
11,Domingas,1
11,Domingos,1
11,Domynguos,1
11,Donato,1
11,Duarte,1
11,Dyoguo,1
11,Díoguo,1
11,Edelberto,1
11,Edgar,1
11,Edite,1
11,Edmundo,1
11,Eduardo,1
